user_id,auction_id,category_2,category_1,buy_mount,day,birthday,gender,t_year,t_month,t_day,t_quarter
82214202,36346522700,121466023,50008168,1,2015-01-19,,,2015,1,19,1
1638848354,40265441196,50014277,50014815,1,2015-01-30,,,2015,1,30,1
116653206,40975611596,50010566,50008168,1,2015-01-30,,,2015,1,30,1
2271270125,41089989378,50012363,122650008,1,2014-10-10,,,2014,10,10,4
2079139233,39798239061,50012359,122650008,1,2014-10-10,,,2014,10,10,4
2081663888,40967637909,50011993,28,1,2014-12-15,,,2014,12,15,4
773353120,42045347505,50012359,122650008,1,2014-11-17,,,2014,11,17,4
1059745188,20252870993,121406022,50008168,1,2014-11-17,,,2014,11,17,4
745206612,17449611949,50008859,28,1,2013-05-29,,,2013,5,29,2
360221241,13626572628,50018436,50014815,1,2013-05-29,,,2013,5,29,2
766687212,19583463519,50012432,50014815,1,2013-05-29,,,2013,5,29,2
55395563,23555852195,50013636,50008168,1,2013-05-29,,,2013,5,29,2
1068299400,19796971148,50024787,50008168,1,2013-04-08,,,2013,4,8,2
783902108,12898469148,50014129,28,3,2013-04-08,,,2013,4,8,2
121261804,14022870452,50012777,50014815,1,2013-04-08,,,2013,4,8,2
10585719,40357475166,50146022,50008168,2,2014-09-15,,,2014,9,15,3
1863095789,15467992147,50010555,50008168,1,2014-09-15,,,2014,9,15,3
78941672,35740753825,50011993,28,4,2014-03-27,,,2014,3,27,1
1898173618,21276979851,50012360,122650008,1,2014-03-27,,,2014,3,27,1
152506288,21346039095,50023638,28,1,2014-01-05,,,2014,1,5,1
48159637,19583777693,50010566,50008168,1,2013-09-03,,,2013,9,3,3
675423848,15527621228,50013636,50008168,1,2013-09-03,,,2013,9,3,3
72620471,17974500883,50010566,50008168,1,2012-07-05,,,2012,7,5,3
142293461,16281188986,50013636,50008168,1,2012-07-05,,,2012,7,5,3
1135735321,18027686177,251725,28,1,2015-02-04,,,2015,2,4,1
76493921,15135020860,50015841,28,1,2015-02-04,,,2015,2,4,1
1057169633,41001253433,50009540,50014815,1,2015-02-04,,,2015,2,4,1
261548629,13562696085,50010544,50008168,1,2012-11-20,,,2012,11,20,4
399375343,40069955993,50012363,122650008,1,2014-12-20,,,2014,12,20,4
347993720,41118213706,50012365,122650008,1,2014-12-20,,,2014,12,20,4
136581932,42492417079,50010557,50008168,1,2014-12-18,,,2014,12,18,4
673421557,4734632252,211122,38,3,2014-10-31,,,2014,10,31,4
1041866887,40069903347,50010555,50008168,2,2014-10-31,,,2014,10,31,4
66754396,37820978610,50013636,50008168,1,2014-11-16,,,2014,11,16,4
1819412824,20308217688,50017100,50014815,1,2013-09-28,,,2013,9,28,3
211553872,18051008615,50011847,50022520,1,2013-09-28,,,2013,9,28,3
137077591,19567054341,50013711,50008168,1,2013-09-28,,,2013,9,28,3
785196892,17449907012,50023591,50022520,1,2013-09-30,,,2013,9,30,3
15247231,20281870374,50010557,50008168,1,2013-09-30,,,2013,9,30,3
767778810,35041126676,50010536,50008168,1,2013-09-30,,,2013,9,30,3
1131408910,35181929452,50012788,28,1,2013-10-26,,,2013,10,26,4
37080718,19772513869,50012788,28,1,2013-10-26,,,2013,10,26,4
150153232,16793873954,50010536,50008168,1,2013-10-26,,,2013,10,26,4
647405485,38981247244,50012375,50022520,1,2014-07-09,,,2014,7,9,3
15293959,35267254358,50012366,122650008,1,2013-10-08,,,2013,10,8,4
48867632,16604746247,50008847,28,3,2013-10-08,,,2013,10,8,4
180020795,20126003911,50010555,50008168,1,2013-06-04,,,2013,6,4,2
422651935,21555076884,50006096,28,1,2013-06-04,,,2013,6,4,2
925738957,18092909479,50012364,122650008,1,2013-06-04,,,2013,6,4,2
54184335,25681368114,50018831,50014815,1,2013-11-19,,,2013,11,19,4
353162554,35580141985,50010544,50008168,1,2013-11-19,,,2013,11,19,4
884290389,22468063187,50012777,50014815,1,2014-01-08,,,2014,1,8,1
367656020,23067224319,50008847,28,1,2014-01-08,,,2014,1,8,1
65472532,15752917947,50012451,50008168,1,2014-01-08,,,2014,1,8,1
74236154,35728837984,50010549,50008168,1,2014-01-08,,,2014,1,8,1
1632520470,37028719767,50010555,50008168,1,2014-03-06,,,2014,3,6,1
2012199370,37642533651,50010555,50008168,1,2014-03-06,,,2014,3,6,1
699358012,41175934604,50010566,50008168,1,2015-01-26,,,2015,1,26,1
2209032844,24388717003,50018831,50014815,5,2015-01-26,,,2015,1,26,1
198032880,10262878324,50013636,50008168,1,2013-06-23,,,2013,6,23,2
66249042,15031790435,50012449,50008168,1,2013-06-23,,,2013,6,23,2
64727086,22400947103,50006602,50008168,2,2014-12-12,,,2014,12,12,4
608413550,37443299883,50012474,28,1,2014-12-12,,,2014,12,12,4
721951792,37455426635,121478030,50014815,1,2014-12-12,,,2014,12,12,4
2173728817,40130351345,50010558,50008168,1,2014-07-17,,,2014,7,17,3
1052417788,41290016707,50006602,50008168,1,2014-11-27,,,2014,11,27,4
1745958013,41724535175,50010549,50008168,1,2014-11-27,,,2014,11,27,4
294549606,42133048406,50012375,50022520,1,2014-11-18,,,2014,11,18,4
931445636,26203120035,50016468,50008168,7,2014-10-27,,,2014,10,27,4
2138737621,40669380011,121466023,50008168,1,2014-10-27,,,2014,10,27,4
103288106,12402782394,50016704,50022520,1,2012-08-15,,,2012,8,15,3
163420107,14787224986,50024842,50008168,1,2012-08-15,,,2012,8,15,3
32849863,10807434369,50012451,50008168,1,2012-08-15,,,2012,8,15,3
205218441,13457541319,50016127,28,1,2012-07-14,,,2012,7,14,3
85515013,14376299923,50012480,28,1,2012-07-14,,,2012,7,14,3
437192335,23053548103,50013636,50008168,1,2013-04-03,,,2013,4,3,2
443513449,16992482730,50013711,50008168,1,2013-04-03,,,2013,4,3,2
52905031,5542995774,50012364,122650008,1,2013-04-03,,,2013,4,3,2
163172460,10525672828,50014129,28,1,2013-05-04,,,2013,5,4,2
1609235816,22517624511,50014530,50008168,1,2013-05-04,,,2013,5,4,2
1834527538,37280437721,50007011,50008168,1,2014-04-24,,,2014,4,24,2
769198062,21739003747,50017100,50014815,1,2014-04-24,,,2014,4,24,2
786966509,13759567733,50023722,28,1,2014-04-24,,,2014,4,24,2
775937601,16750799155,50010236,50014815,1,2013-03-06,,,2013,3,6,1
117608416,13564225798,50013636,50008168,1,2013-03-06,,,2013,3,6,1
107768401,15883145427,50018820,38,1,2012-12-01,,,2012,12,1,4
870710612,9353132546,50007011,50008168,2,2012-12-01,,,2012,12,1,4
56975979,37378374214,50006602,50008168,1,2014-06-23,,,2014,6,23,2
93251858,23916656382,121414042,50022520,1,2014-06-23,,,2014,6,23,2
1016462997,40946994938,50010544,50008168,1,2014-12-12,,,2014,12,12,4
83624005,13927230592,50012471,50014815,1,2014-12-12,,,2014,12,12,4
746718790,37889673559,50010545,50008168,1,2014-12-12,,,2014,12,12,4
382484802,40544491968,50010545,50008168,1,2014-10-24,,,2014,10,24,4
694764530,35534187447,50006602,50008168,1,2014-12-12,,,2014,12,12,4
1821895404,41221909300,50012359,122650008,1,2014-10-04,,,2014,10,4,4
163129060,40106177217,50010566,50008168,1,2014-10-04,,,2014,10,4,4
559247716,4101836471,50012777,50014815,1,2013-03-13,2012-10-20,1.0,2013,3,13,1
772678582,14076865447,50012451,50008168,2,2013-03-13,,,2013,3,13,1
110086998,37554472425,50013711,50008168,1,2014-03-01,,,2014,3,1,1
1912948770,10418615573,203322,28,1,2014-03-01,,,2014,3,1,1
450286254,18707001626,50228021,50014815,1,2014-06-30,,,2014,6,30,2
402637257,17977056123,50006602,50008168,1,2014-06-30,,,2014,6,30,2
2087892531,39526096711,50012359,122650008,1,2014-08-29,,,2014,8,29,3
1842616397,24775080677,50014744,50014815,6,2014-08-29,,,2014,8,29,3
2278625829,43123257972,50014744,50014815,1,2014-12-23,,,2014,12,23,4
2344663703,12768070652,50013176,28,1,2014-12-05,,,2014,12,5,4
99665637,40902072385,50006602,50008168,1,2014-12-05,,,2014,12,5,4
1063078266,26046376952,50023722,28,1,2014-04-22,,,2014,4,22,2
199534659,5328739391,50018412,50014815,1,2012-11-07,,,2012,11,7,4
769210920,12954441964,50012451,50008168,1,2012-11-07,,,2012,11,7,4
607089629,13795556718,50011993,28,1,2012-11-07,,,2012,11,7,4
773479709,25656436798,50016036,28,1,2013-10-22,,,2013,10,22,4
1638492123,27603876144,50010542,50008168,1,2013-10-22,,,2013,10,22,4
919123646,20231465621,50012807,50014815,1,2013-10-22,,,2013,10,22,4
46013049,40782358000,50023792,28,1,2014-09-23,2014-04-08,1.0,2014,9,23,3
291876256,38077394817,50015579,50022520,2,2014-09-23,,,2014,9,23,3
116203166,38857031186,50023591,50022520,1,2014-09-23,,,2014,9,23,3
1787680197,37028354939,50008875,28,1,2014-01-17,,,2014,1,17,1
13380650,18485715826,50023531,28,30,2014-01-17,,,2014,1,17,1
521482579,17188217658,50015146,28,1,2013-08-08,,,2013,8,8,3
773802940,42823681935,50010536,50008168,1,2015-01-17,,,2015,1,17,1
780832337,13576829730,50024147,28,1,2013-01-28,,,2013,1,28,1
114676377,17143378234,50014867,50014815,1,2013-01-28,,,2013,1,28,1
1939814260,39560711483,50008721,50014815,1,2014-12-16,,,2014,12,16,4
2021493741,42089314897,50013636,50008168,1,2014-11-07,,,2014,11,7,4
556138031,20058821697,50024151,28,1,2014-11-07,,,2014,11,7,4
1591192065,42354852941,50010558,50008168,1,2014-11-16,,,2014,11,16,4
379205971,13891602380,50013207,50008168,1,2012-08-28,,,2012,8,28,3
214396697,14419263358,50018437,50014815,1,2012-08-28,,,2012,8,28,3
543160385,10640723147,50018831,50014815,2,2012-08-28,,,2012,8,28,3
688225826,18999904218,50010558,50008168,1,2012-08-28,,,2012,8,28,3
503605780,20237670571,50008875,28,1,2013-10-10,,,2013,10,10,4
56432694,35112490933,50003700,28,1,2013-10-10,,,2013,10,10,4
1048957809,24188744249,50013636,50008168,1,2013-10-11,,,2013,10,11,4
374891060,13385230201,50018855,38,5,2013-10-11,,,2013,10,11,4
767556205,20856396711,50006030,50022520,1,2013-10-11,,,2013,10,11,4
1574142330,37163602142,50018831,50014815,1,2014-09-11,,,2014,9,11,3
2080935422,37543537027,50013636,50008168,1,2014-09-11,,,2014,9,11,3
646303610,16990934312,50012361,122650008,1,2014-01-20,,,2014,1,20,1
644733805,26534292798,50010544,50008168,1,2014-01-20,,,2014,1,20,1
1966094080,35519574618,50023591,50022520,1,2014-01-20,,,2014,1,20,1
1967500949,26151048274,50014129,28,1,2014-02-21,,,2014,2,21,1
39337363,3158986002,50003700,28,1,2014-02-21,,,2014,2,21,1
53489907,15018593472,50023702,28,1,2012-08-19,,,2012,8,19,3
654819122,15290434529,50013636,50008168,1,2012-08-19,,,2012,8,19,3
188606154,41931881452,50013636,50008168,1,2014-12-12,,,2014,12,12,4
382111528,40853625473,50013636,50008168,1,2014-11-20,,,2014,11,20,4
774996095,41293413672,50012365,122650008,1,2014-11-11,,,2014,11,11,4
44766534,40085971810,50015727,50014815,1,2014-11-11,,,2014,11,11,4
412981681,19731308841,50010566,50008168,1,2014-11-11,,,2014,11,11,4
75777820,21707591429,50023591,50022520,1,2013-09-06,,,2013,9,6,3
46261357,19269450719,50010557,50008168,1,2013-09-06,,,2013,9,6,3
126864211,16114140021,50012451,50008168,1,2013-09-06,,,2013,9,6,3
622309512,22522288888,50010558,50008168,1,2013-09-06,,,2013,9,6,3
85354083,38569891537,50012474,28,1,2014-05-26,,,2014,5,26,2
2094204083,39210092411,50018438,50014815,1,2014-05-26,,,2014,5,26,2
574797259,1931110991,50010542,50008168,1,2014-05-26,,,2014,5,26,2
403609077,14566715416,50014129,28,1,2012-11-24,2011-08-02,0.0,2012,11,24,4
52275817,17807663680,50013636,50008168,1,2012-11-24,,,2012,11,24,4
14505586,21130836199,50013636,50008168,1,2012-11-24,,,2012,11,24,4
1906830163,36178107997,50014867,50014815,1,2014-07-17,,,2014,7,17,3
1834415178,36312359221,250822,28,5,2014-07-17,,,2014,7,17,3
1961033248,38297672777,50012359,122650008,1,2014-04-09,,,2014,4,9,2
14491802,19619497274,50010566,50008168,1,2014-04-09,,,2014,4,9,2
87575712,21843555377,50010557,50008168,1,2014-04-09,,,2014,4,9,2
686380777,17561473934,50012485,50014815,2,2013-07-13,,,2013,7,13,3
1092531666,26426392380,50013711,50008168,1,2013-07-13,,,2013,7,13,3
50751354,26261680991,50008807,28,1,2013-07-13,,,2013,7,13,3
429001397,10710516327,50016063,28,2,2014-04-06,,,2014,4,6,2
385362689,38504239315,50018436,50014815,1,2014-11-25,,,2014,11,25,4
2204627080,41504528616,50012366,122650008,1,2014-11-25,,,2014,11,25,4
492296213,16166060457,50010236,50014815,1,2012-12-12,,,2012,12,12,4
58182985,13848732962,50007012,50008168,1,2012-12-12,,,2012,12,12,4
124557467,9512153932,50013191,28,1,2012-12-05,,,2012,12,5,4
928668007,13632270960,50013187,28,1,2012-12-05,,,2012,12,5,4
230907677,19902328288,50010544,50008168,1,2012-12-05,,,2012,12,5,4
71686851,35465150852,211122,38,1,2014-05-21,,,2014,5,21,2
2021781966,18908686025,50006095,28,1,2014-05-21,,,2014,5,21,2
702847366,38776972129,50013207,50008168,1,2014-05-21,,,2014,5,21,2
24369197,17249449338,50006602,50008168,2,2014-05-29,,,2014,5,29,2
2114224041,39243026196,50011993,28,1,2014-05-29,,,2014,5,29,2
205994359,38801408815,50010558,50008168,1,2014-05-29,,,2014,5,29,2
758320965,37973643320,50006602,50008168,1,2014-05-17,,,2014,5,17,2
701808042,37547111671,211130,50014815,1,2014-05-17,,,2014,5,17,2
642528058,10547388107,50012807,50014815,1,2013-12-07,,,2013,12,7,4
1122613806,26365384233,50008856,28,1,2013-12-07,,,2013,12,7,4
401202574,19150346071,50012476,28,1,2013-12-07,,,2013,12,7,4
21889313,16524593588,50010557,50008168,1,2014-05-03,,,2014,5,3,2
2040700018,38568491858,50010558,50008168,1,2014-05-03,,,2014,5,3,2
375149031,18690518872,50012451,50008168,1,2013-06-09,,,2013,6,9,2
914995665,20352515869,50010555,50008168,1,2013-06-09,,,2013,6,9,2
1866171468,39064478072,121380035,50014815,1,2014-05-31,,,2014,5,31,2
43841783,38679554179,50012363,122650008,1,2014-05-31,,,2014,5,31,2
717351811,14247650961,50010566,50008168,1,2013-03-20,,,2013,3,20,1
25290743,16733316511,50018831,50014815,48,2014-05-27,,,2014,5,27,2
350216089,37617308583,121364022,50008168,1,2014-05-27,,,2014,5,27,2
205270272,38472711821,121364022,50008168,1,2014-05-27,,,2014,5,27,2
1761004766,18462531329,50012426,28,1,2013-08-18,,,2013,8,18,3
345997319,23409256442,50016704,50022520,1,2013-08-18,,,2013,8,18,3
117856973,24670320639,50006602,50008168,1,2013-08-18,,,2013,8,18,3
881204269,17758965148,50012359,122650008,1,2014-01-09,,,2014,1,9,1
206122480,35108440327,50012451,50008168,1,2014-01-09,,,2014,1,9,1
1052906890,18117858715,50010558,50008168,1,2013-07-04,,,2013,7,4,3
528643545,14497047720,50018854,38,1,2013-07-04,2012-12-04,0.0,2013,7,4,3
679413140,39334698773,50016006,28,1,2014-07-20,,,2014,7,20,3
1855511981,39844818392,121466023,50008168,1,2014-07-20,,,2014,7,20,3
1931284399,38717259076,50006823,28,1,2014-07-20,,,2014,7,20,3
1046134142,35620955592,50006042,50014815,1,2015-01-28,,,2015,1,28,1
1869304470,38009041081,50012788,28,1,2015-01-28,,,2015,1,28,1
367915013,38116738189,50000820,28,3,2014-12-22,,,2014,12,22,4
882270641,42102640317,50011993,28,4,2014-12-22,,,2014,12,22,4
70345459,38043012795,50018436,50014815,2,2014-09-29,,,2014,9,29,3
2267702316,41014697528,50016706,50022520,1,2014-10-07,,,2014,10,7,4
1134907432,41543933724,50006246,50022520,1,2014-10-07,,,2014,10,7,4
764225520,40180895994,50010544,50008168,1,2014-10-26,,,2014,10,26,4
764145470,41231354174,50023670,28,1,2014-10-26,,,2014,10,26,4
261766349,40240632438,121394024,50008168,1,2014-11-02,,,2014,11,2,4
141774167,40113884208,50010558,50008168,1,2014-10-15,,,2014,10,15,4
32030572,40905089545,50010558,50008168,1,2014-10-15,,,2014,10,15,4
892468114,22469847644,50006026,50022520,2,2015-01-07,,,2015,1,7,1
646073042,43035060335,50013636,50008168,1,2015-01-07,,,2015,1,7,1
1083115072,36464011149,50015727,50014815,1,2014-02-02,,,2014,2,2,1
820323767,12685602920,50006602,50008168,1,2014-11-03,,,2014,11,3,4
544447725,9393695420,121426030,28,5,2014-11-03,,,2014,11,3,4
2348937157,21542628927,50013636,50008168,1,2014-11-28,,,2014,11,28,4
134567023,16283159779,211122,38,1,2012-09-18,,,2012,9,18,3
55871782,17193647109,50010566,50008168,1,2012-09-18,,,2012,9,18,3
255556479,14497099579,50009547,50014815,1,2012-09-18,,,2012,9,18,3
762971112,15185295764,50016032,28,4,2012-09-18,,,2012,9,18,3
381614237,18230015057,50016454,28,3,2013-03-28,,,2013,3,28,1
143461346,8330818124,50024151,28,1,2013-03-28,,,2013,3,28,1
279518438,13567789256,251725,28,2,2012-12-26,,,2012,12,26,4
608353795,15557241116,50010558,50008168,1,2012-12-26,,,2012,12,26,4
31080666,21715088305,50012442,50008168,1,2012-12-26,,,2012,12,26,4
836895292,17713166637,50012451,50008168,1,2013-08-06,,,2013,8,6,3
1685909913,13494352245,50018821,38,1,2013-08-06,,,2013,8,6,3
91646210,37117552938,50009540,50014815,1,2014-03-27,,,2014,3,27,1
65091310,35793090668,50006602,50008168,1,2014-03-27,,,2014,3,27,1
172052271,37238754036,50013636,50008168,1,2014-03-27,,,2014,3,27,1
703577182,27594500193,50012451,50008168,1,2013-11-22,,,2013,11,22,4
1086801466,26818344164,50023792,28,1,2013-11-22,,,2013,11,22,4
193465887,18277538719,50013207,50008168,1,2013-07-11,,,2013,7,11,3
1932809840,26467692668,50012359,122650008,1,2013-12-17,,,2013,12,17,4
83180053,36383102112,50010566,50008168,1,2013-12-17,,,2013,12,17,4
50542466,17426729071,50016030,50008168,1,2013-05-19,,,2013,5,19,2
331936116,15672359132,50013636,50008168,1,2013-05-19,,,2013,5,19,2
140363513,19721483713,50012364,122650008,1,2013-05-19,,,2013,5,19,2
1698295255,15252058420,50012442,50008168,1,2013-06-25,,,2013,6,25,2
68310106,16243051579,50012449,50008168,2,2013-06-25,,,2013,6,25,2
64040422,19213567625,50003700,28,1,2013-08-01,,,2013,8,1,3
411477494,15162309266,50018831,50014815,1,2013-08-01,,,2013,8,1,3
2324725414,37456411468,50011993,28,1,2014-12-22,,,2014,12,22,4
2244712182,43082935664,211130,50014815,1,2014-12-22,,,2014,12,22,4
2081212229,18441778070,50018831,50014815,1,2014-12-22,,,2014,12,22,4
890392932,41009328055,50013636,50008168,1,2014-12-22,,,2014,12,22,4
797278812,38142671572,50010549,50008168,1,2014-10-16,,,2014,10,16,4
266266810,19480965117,121470030,50014815,4,2014-10-16,,,2014,10,16,4
925027068,37630947664,50016010,28,3,2014-08-09,,,2014,8,9,3
1690685745,38284282584,50006602,50008168,1,2014-08-09,,,2014,8,9,3
851060084,41923704663,50010557,50008168,1,2014-10-26,,,2014,10,26,4
676899562,41023610928,50012365,122650008,1,2014-11-11,,,2014,11,11,4
60328536,36337292775,50006033,50022520,1,2014-11-11,,,2014,11,11,4
841673785,41434803747,121394024,50008168,1,2014-11-11,,,2014,11,11,4
675400744,18757603301,50018438,50014815,1,2013-05-26,,,2013,5,26,2
387934570,10453650024,50012431,50014815,1,2013-05-26,,,2013,5,26,2
1131813620,23740780746,50013711,50008168,1,2013-05-26,,,2013,5,26,2
28472602,15569854512,50010558,50008168,1,2012-09-07,,,2012,9,7,3
613105690,15644127001,50010558,50008168,1,2012-09-07,,,2012,9,7,3
513714484,20212953642,50006235,50008168,1,2013-09-15,,,2013,9,15,3
268791018,1692433748,50006908,50014815,1,2013-09-15,,,2013,9,15,3
15645626,21598120749,50023636,28,1,2013-08-14,,,2013,8,14,3
97488960,19699204366,50016115,38,1,2013-08-14,,,2013,8,14,3
1053174618,12328243227,250822,28,60,2013-08-14,,,2013,8,14,3
24466085,13006065985,50012428,28,1,2013-04-27,2011-09-03,0.0,2013,4,27,2
409157031,15876509345,50023715,28,1,2013-04-27,,,2013,4,27,2
363596588,23917316242,50013207,50008168,1,2013-05-28,,,2013,5,28,2
556735403,20212203381,50023660,28,1,2013-05-28,,,2013,5,28,2
71930870,18161914265,50009547,50014815,1,2013-05-28,,,2013,5,28,2
23243579,23758120873,50023722,28,1,2013-06-29,,,2013,6,29,2
78853922,15750854781,50018831,50014815,6,2013-06-29,,,2013,6,29,2
265802042,16543163490,50012361,122650008,1,2014-02-22,,,2014,2,22,1
725709417,18196537758,50006023,50022520,2,2014-02-22,,,2014,2,22,1
645023134,22138780339,50010536,50008168,1,2014-09-15,,,2014,9,15,3
316695632,37743578830,50012462,50014815,2,2014-09-15,,,2014,9,15,3
710227388,18485603449,121398045,50022520,1,2015-01-25,,,2015,1,25,1
116471585,41777611104,50012366,122650008,1,2015-01-25,,,2015,1,25,1
39445397,38193297333,50008424,28,1,2014-11-04,,,2014,11,4,4
677075717,14459780250,50016704,50022520,1,2014-12-04,,,2014,12,4,4
2146698127,16894045203,50002524,28,2,2014-12-04,,,2014,12,4,4
443327713,35640922236,50005107,28,1,2014-02-01,,,2014,2,1,1
387968491,14116219461,50006095,28,1,2012-09-14,,,2012,9,14,3
275328727,40087969964,50023670,28,1,2014-09-18,,,2014,9,18,3
61578859,40054926634,50012361,122650008,1,2014-09-18,,,2014,9,18,3
2013930863,41168370493,50010536,50008168,1,2014-09-20,,,2014,9,20,3
1898143606,19638125238,50023638,28,1,2014-09-20,,,2014,9,20,3
261244669,40627748258,50012442,50008168,1,2014-09-20,,,2014,9,20,3
1085998095,37704694749,50013711,50008168,1,2014-04-19,,,2014,4,19,2
53506759,2005786763,50018831,50014815,1,2014-04-19,,,2014,4,19,2
131603487,36893071312,50010558,50008168,1,2014-03-22,,,2014,3,22,1
672717614,22120347907,50010558,50008168,1,2014-03-22,,,2014,3,22,1
22337360,36174768297,50013176,28,1,2014-03-22,,,2014,3,22,1
1931101660,16831683809,50013636,50008168,1,2013-12-29,,,2013,12,29,4
394688089,36766937456,50003700,28,1,2013-12-29,,,2013,12,29,4
319367227,25400996312,50015727,50014815,1,2014-09-19,,,2014,9,19,3
2173168774,7421809451,121454026,50008168,1,2014-09-19,,,2014,9,19,3
2130886979,39154419638,50010558,50008168,1,2014-06-14,,,2014,6,14,2
682964159,39009417632,50012375,50022520,1,2014-06-14,,,2014,6,14,2
672782850,39882278275,50016036,28,1,2014-10-28,,,2014,10,28,4
810866995,35470119036,122616024,28,1,2014-11-11,,,2014,11,11,4
356912001,27344500399,50010555,50008168,1,2014-11-11,,,2014,11,11,4
1086263294,9768192441,50009540,50014815,24,2014-11-11,,,2014,11,11,4
820348118,40621870785,50010557,50008168,1,2014-11-11,,,2014,11,11,4
1697255261,39294434777,50012429,28,1,2014-11-08,,,2014,11,8,4
1798797639,42043388756,50010549,50008168,1,2014-11-08,,,2014,11,8,4
645863327,23075140102,50006602,50008168,1,2013-05-21,,,2013,5,21,2
846869603,38098442860,50010558,50008168,1,2014-05-06,,,2014,5,6,2
1596792791,37291018661,50006030,50022520,1,2014-05-06,,,2014,5,6,2
150333107,18776009759,50005982,50014815,1,2014-08-07,,,2014,8,7,3
493130109,20778499087,121454026,50008168,2,2014-08-07,,,2014,8,7,3
845738661,39208802224,50013636,50008168,1,2014-08-07,,,2014,8,7,3
1581154254,37763966462,121452056,50008168,1,2014-06-09,,,2014,6,9,2
77239736,19370352433,50010566,50008168,1,2014-06-09,,,2014,6,9,2
1054358445,42029810439,50009547,50014815,1,2015-02-01,,,2015,2,1,1
2390472475,41503162624,50016010,28,1,2015-02-01,,,2015,2,1,1
335762570,42634292127,50006602,50008168,1,2014-12-15,,,2014,12,15,4
305486147,36646271095,121394024,50008168,1,2014-09-26,,,2014,9,26,3
818034485,40157666725,50010558,50008168,1,2014-09-26,,,2014,9,26,3
677919852,13547835685,50012366,122650008,1,2014-11-10,,,2014,11,10,4
1595323974,23699772094,50023591,50022520,1,2013-12-09,,,2013,12,9,4
206270476,17565774901,50010558,50008168,1,2013-04-05,,,2013,4,5,2
724051612,14460165394,50018831,50014815,1,2013-04-05,,,2013,4,5,2
444060328,23579440542,50010555,50008168,1,2013-04-05,,,2013,4,5,2
88290456,17077213987,50010566,50008168,1,2013-04-23,,,2013,4,23,2
1017944404,24272840220,50012788,28,1,2013-04-23,,,2013,4,23,2
77788518,23584920748,50013711,50008168,1,2013-04-23,,,2013,4,23,2
54004737,36008597207,50013636,50008168,15,2013-11-20,,,2013,11,20,4
695969579,19254314348,50007011,50008168,1,2013-11-20,,,2013,11,20,4
46527291,2352975275,50008705,28,1,2013-08-05,,,2013,8,5,3
1061349664,3903931529,50012456,50014815,5,2013-08-05,,,2013,8,5,3
16957156,17469933794,50013207,50008168,1,2013-08-04,,,2013,8,4,3
799513810,16822666253,50013636,50008168,1,2013-08-04,,,2013,8,4,3
70032351,37237440950,50006521,50014815,1,2014-04-04,,,2014,4,4,2
850960163,22503679249,50009542,50014815,1,2014-04-04,,,2014,4,4,2
1921504281,38252351199,50012359,122650008,1,2014-04-04,,,2014,4,4,2
884523735,8557306843,50014271,50014815,1,2013-12-12,,,2013,12,12,4
400010788,35559483568,50012451,50008168,1,2013-12-12,,,2013,12,12,4
521703153,27394088083,50012365,122650008,1,2013-12-12,,,2013,12,12,4
26044954,35575418299,50013636,50008168,1,2014-09-19,,,2014,9,19,3
173358911,37553524790,121404037,28,1,2014-09-19,,,2014,9,19,3
665717772,36537434873,50018831,50014815,2,2014-12-31,,,2014,12,31,4
799225100,41845630488,50010558,50008168,1,2014-12-31,,,2014,12,31,4
711482359,40971006390,50013207,50008168,1,2014-10-29,,,2014,10,29,4
516361781,42087950723,121422041,50022520,1,2014-11-06,,,2014,11,6,4
1640782288,18566509154,211122,38,6,2014-11-06,,,2014,11,6,4
541245324,18109216735,50006602,50008168,1,2012-12-05,,,2012,12,5,4
828660659,20780088014,50005979,50022520,1,2012-12-05,,,2012,12,5,4
49174145,10901031918,50018412,50014815,2,2012-12-05,,,2012,12,5,4
679927668,18349744141,50010548,50008168,1,2012-12-21,,,2012,12,21,4
84977931,16536506639,50024151,28,1,2012-12-21,,,2012,12,21,4
36347553,15714374115,50012451,50008168,1,2012-12-21,,,2012,12,21,4
199298644,38363176493,50011993,28,1,2014-05-12,,,2014,5,12,2
873958404,20423291849,50006602,50008168,10,2014-05-12,,,2014,5,12,2
729581943,20432187758,50015914,50022520,1,2014-05-12,,,2014,5,12,2
31856748,14804884785,50006602,50008168,1,2014-11-08,,,2014,11,8,4
75036449,7985372370,50012788,28,1,2014-08-17,,,2014,8,17,3
125686707,8654465983,50006235,50008168,1,2013-02-21,,,2013,2,21,1
757425800,16173350292,50012359,122650008,1,2013-02-21,,,2013,2,21,1
23054170,20111616782,50013207,50008168,1,2013-02-21,,,2013,2,21,1
1062909464,15161019923,50007011,50008168,1,2013-04-22,,,2013,4,22,2
1603016741,16306468475,50010558,50008168,1,2013-04-22,,,2013,4,22,2
112856118,14064345398,50012245,50014815,1,2013-04-22,,,2013,4,22,2
48564983,20824655779,50006602,50008168,2,2014-05-30,,,2014,5,30,2
2115813837,38774744364,50007011,50008168,1,2014-05-30,,,2014,5,30,2
1033469967,38943270664,121402021,50008168,1,2014-05-30,,,2014,5,30,2
76865201,35900944979,50010557,50008168,1,2013-12-15,,,2013,12,15,4
377923614,20133455689,50014272,50014815,2,2013-12-15,,,2013,12,15,4
105257217,35734725672,50018831,50014815,1,2014-03-31,,,2014,3,31,1
1077245015,19389569252,50011993,28,1,2014-03-31,,,2014,3,31,1
